reg_number,bank,branch_name,address,city,branch_phone,url,note,history
5790,Nordea,Nordea Vordingborg Afdeling,"Prins Jørgens Alle 6B, 4760 Vordingborg",Vordingborg,+4570333333,www.nordea.dk,Vordingborg,
5791,Nordea,Nordea Vordingborg Afdeling,"Prins Jørgens Alle 6B, 4760 Vordingborg",Vordingborg,+4570333333,www.nordea.dk,Vordingborg,
5800,Nordea,Nordea Thisted Afdeling,"Toldbodgade 4, 7700 Thisted",Thisted,+4570333333,www.nordea.dk,Thisted,
5801,Nordea,Nordea Thisted Afdeling,"Toldbodgade 4, 7700 Thisted",Thisted,+4570333333,www.nordea.dk,Thisted,
5803,Nordea,Nordea Thisted Afdeling,"Toldbodgade 4, 7700 Thisted",Thisted,+4570333333,www.nordea.dk,Thisted,
5804,Nordea,Nordea Herning Afdeling,"Bredgade 30, 7400 Herning",Herning,+4570333333,www.nordea.dk,"Bredgade 137, 7760, Hurup Thy",
5807,Nordea,Nordea Hellerup Afdeling,"Strandvejen 159, 2900 Hellerup",Hellerup,+4570333333,www.nordea.dk,Hellerup,
5808,Nordea,Nordea Hellerup Afdeling,"Strandvejen 159, 2900 Hellerup",Hellerup,+4570333333,www.nordea.dk,Hellerup,
5810,Nordea,Nordea Asnæs Afdeling,"Asnæs Centret 9C, 4550 Asnæs",Asnæs,+4570333333,www.nordea.dk,Asnæs,
5811,Nordea,Nordea Asnæs Afdeling,"Asnæs Centret 9C, 4550 Asnæs",Asnæs,+4570333333,www.nordea.dk,Asnæs,
5812,Nordea,Nordea Rønne,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne Center,
5813,Nordea,Nordea Værløse Afdeling,"Bymidten 50, 3500 Værløse",Værløse,+4570333333,www.nordea.dk,Værløse,
5815,Nordea,Nordea Kjellerup Afdeling,"Søndergade 8, 8620 Kjellerup",Kjellerup,+4586882500,www.nordea.dk,Kjellerup,
5819,Nordea,Nordea Nivå Afdeling,"Nivå Center 21, 2990 Nivå",Nivå,+4570333333,www.nordea.dk,Nivå,
5820,Nordea,Nordea Hillerød Afdeling,"Slotsgade 44, 3400 Hillerød",Hillerød,+4570333333,www.nordea.dk,Hillerød,
5821,Nordea,Nordea Hellerup Afdeling,"Strandvejen 159, 2900 Hellerup",Hellerup,+4570333333,www.nordea.dk,Hellerup,
5822,Nordea,Nordea Stenløse Afdeling,"Egedal Centret 21, 3660 Stenløse",Stenløse,+4570333333,www.nordea.dk,Stenløse,
5825,Nordea,Nordea Lyngby Afdeling,"Lyngby Torv 2, 2800 Kgs. Lyngby",Kgs. Lyngby,+4570333333,www.nordea.dk,Lyngby,
5826,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Nord / Hørsholm,
5827,Nordea,Nordea Birkerød Afdeling,"Hovedgaden 23, 3460 Birkerød",Birkerød,+4570333333,www.nordea.dk,Birkerød,
5834,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570333333,www.nordea.dk,"Vestergade 3, 9690, Fjerritslev",
5835,Nordea,Nordea Erhverv + Privat,"Lyngby Torv 2, 2800 Kgs. Lyngby",Kgs. Lyngby,+4570334444,www.nordea.dk,Privat,
5844,Nordea,Nordea Hjallesevej Afdeling,"Hjallesevej 126, 5230 Odense",Odense,+4570333333,www.nordea.dk,Hjallesevej,
5850,Nordea,Nordea Silkeborg Afdeling,"Vestergade 13, 8600 Silkeborg",Silkeborg,+4570333333,www.nordea.dk,Silkeborg / Østjylland Specialistgruppe,
5855,Nordea,Nordea Erhverv + Privat,"Lyngby Torv 2, 2800 Kgs. Lyngby",Kgs. Lyngby,+4570334444,www.nordea.dk,Privat,
5860,Nordea,Nordea Sønderborg Afdeling,"Perlegade 9, 6400 Sønderborg",Sønderborg,+4570333333,www.nordea.dk,Sønderborg,
5862,Nordea,Nordea Sønderborg Afdeling,"Perlegade 9, 6400 Sønderborg",Sønderborg,+4570333333,www.nordea.dk,Sønderborg,
5863,Nordea,Nordea Hinnerup Afdeling,"Storegade 13, 8382 Hinnerup",Hinnerup,+4586985400,www.nordea.dk,"Storegade 6, 6310, Broager ""Sønderborg""",
5864,Nordea,Nordea Holte Afdeling,"Holte Stationsvej 20, 2840 Holte",Holte,+4570333333,www.nordea.dk,"Stationsvej 4, 6430, Nordborg ""Sønderborg""",
5867,Nordea,,,,,www.nordea.dk,Ejendomme Regnskab - Tryg,
5870,Nordea,Nordea Hadsten Afdeling,"Østergade 21, 8370 Hadsten",Hadsten,+4570333333,www.nordea.dk,"Østergade 26, 5500, Middelfart",
5875,Nordea,,,,,www.nordea.dk,"Gammel Torv, Nyborg",
5880,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Syd- / Vestjylland Specialistgruppe,
5881,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570333333,www.nordea.dk,"Vestergade 3, 6580, Vamdrup",
5882,Nordea,Nordea Vejen Afdeling,"Rådhuspassagen 2, 6600 Vejen",Vejen,+4570333333,www.nordea.dk,Vejen,
5890,Nordea,Nordea Herning Afdeling,"Bredgade 30, 7400 Herning",Herning,+4570333333,www.nordea.dk,Herning,
5900,Nordea,,,,,www.nordea.dk,Hedehusene,
5908,Nordea,ATM Nykredit Nordea Bank,,,,www.nordea.dk,ATM Support - Mobilbank,
5910,Nordea,Nordea Åbyhøj Afdeling,"Silkeborgvej 261- 263, 8230 Åbyhøj",Åbyhøj,+4570333333,www.nordea.dk,Åbyhøj,
5911,Nordea,Nordea Risskov Afdeling,"Holmens Vej 2, 8240 Risskov",Risskov,+4570333333,www.nordea.dk,Risskov,
5912,Nordea,Nordea Frederiksbjerg Afdeling,"De Mezas Vej 1, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Frederiksbjerg,
5913,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Vest Erhverv,
5915,Nordea,Nordea Odder Afdeling,"Banegårdsgade 2, 8300 Odder",Odder,+4570333333,www.nordea.dk,Odder,
5916,Nordea,Nordea Risskov Afdeling,"Holmens Vej 2, 8240 Risskov",Risskov,+4570333333,www.nordea.dk,Risskov,
5917,Nordea,Nordea Højbjerg Afdeling,"Rundhøjtorvet 3, 8270 Højbjerg",Højbjerg,+4570333333,www.nordea.dk,Højbjerg,
5919,Nordea,Nordea Åbyhøj Afdeling,"Silkeborgvej 261- 263, 8230 Åbyhøj",Åbyhøj,+4570333333,www.nordea.dk,Åbyhøj,
5920,Nordea,Nordea Fredericia Afdeling,"Gothersgade 5, 7000 Fredericia",Fredericia,+4570333333,www.nordea.dk,Fredericia,
5922,Nordea,Nordea Fredericia Afdeling,"Gothersgade 5, 7000 Fredericia",Fredericia,+4570333333,www.nordea.dk,Fredericia,
5923,Nordea,Nordea Højbjerg Afdeling,"Rundhøjtorvet 3, 8270 Højbjerg",Højbjerg,+4570333333,www.nordea.dk,Ejendom Byggesektion-H,
5929,Nordea,Nordea Thisted Afdeling,"Toldbodgade 4, 7700 Thisted",Thisted,+4570333333,www.nordea.dk,IT APM DK,
5930,Nordea,Nordea Skive Afdeling,"Søndergade 6, 7800 Skive",Skive,+4570333333,www.nordea.dk,Skive,
5932,Nordea,,,,,www.nordea.dk,Pantebrevsservice,
5934,Nordea,,,,,www.nordea.dk,Custody and Trading Services,
5935,Nordea,,,,,www.nordea.dk,Pantebreve Inkasso,
5938,Nordea,Nordea Aalborg Afdeling,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570333333,www.nordea.dk,Aalborg,
5939,Nordea,Nordea Aars Afdeling,"Himmerlandsgade 101, 9600 Aars",Aars,+4570333333,www.nordea.dk,"Himmerlandsgade 101, 9600, Aars",
5941,Nordea,Nordea Hadsten Afdeling,"Østergade 21, 8370 Hadsten",Hadsten,+4570333333,www.nordea.dk,"Østergade 17, 9440, Åbybro",
5942,Nordea,Nordea Aalborg Afdeling,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570333333,www.nordea.dk,"Klarupvej 51, 9270, Klarup (Aalborg)",
5944,Nordea,Nordea Aalborg Afdeling,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570333333,www.nordea.dk,Aalborg,
5947,Nordea,Nordea Vesterport Afdeling,"Vesterbrogade 8, 1620 København V",København V,+4570333333,www.nordea.dk,Vesterport,
5948,Nordea,Nordea Brønderslev Afdeling,"Bredgade 7- 11, 9700 Brønderslev",Brønderslev,+4570333333,www.nordea.dk,Brønderslev,
5949,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570333333,www.nordea.dk,"Vestergade 1, 9400, Nørresundby (Aalborg)",
5950,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5951,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5952,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5953,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5954,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5955,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5957,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5958,Faster Andelskasse,,,,,www.faster-andelskasse.dk,,
5959,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5960,Frørup Andelskasse,,,,,www.froerupandelskasse.dk,,
5961,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5966,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5967,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5969,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5970,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5971,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5974,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5975,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5976,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5977,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5979,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5980,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5982,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5983,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5984,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5985,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5986,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5987,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5988,Sparekassen Faaborg,,,,,www.sparekassenfaaborg.dk,,
5989,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5990,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5991,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5993,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5994,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5995,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5996,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5997,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5998,Danske Andelskassers Bank,,,,,www.andelskassen.dk,Andelskassen,
5999,Danske Andelskassers Bank,,,,,www.andelskassen.dk,,
6004,Swedbank,,,,,www.swedbank.dk,,
6010,Cargill Bank,,,,,www.cargill.com,N/A,
6011,Swedbank,,,,,www.swedbank.dk,,
6060,Diba Bank,,,,,www.diba.dk,,
6070,Sparekassen Sjælland,Sparekassen Sjælland Nykøbing Sj.,"Algade 12, 4500 Nykøbing Sj.",Nykøbing Sj.,+4559911515,alm.spks.dk,Hovedsædet,Max Bank
6075,Sparekassen Sjælland,Sparekassen Sjælland Næstved,"Grønnegade 20, 4700 Næstved",Næstved,+4556165000,alm.spks.dk,Næstved,
6085,Sparekassen Sjælland,Sparekassen Sjælland København S,"Amagerbrogade 112, 2300 København S",København S,+4559482270,alm.spks.dk,Nordbanken København,
6100,Skandinaviska Enskilda Banken,,,,,www.seb.dk,Danmark,
6110,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hammel,
6111,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hovedsædet,
6112,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hinnerup,
6113,Sparekassen Kronjylland,,,,,www.sparkron.dk,Gjern,
6114,Sparekassen Kronjylland,,,,,www.sparkron.dk,Galten,
6115,Sparekassen Kronjylland,,,,,www.sparkron.dk,Skanderborg,
6116,Sparekassen Kronjylland,,,,,www.sparkron.dk,Odder,
6117,Sparekassen Kronjylland,,,,,www.sparkron.dk,Østbirk,
6119,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hovedsædet,
6120,Sparekassen Kronjylland,,,,,www.sparkron.dk,Silkeborg,
6121,Sparekassen Kronjylland,,,,,www.sparkron.dk,Kjellerup,
6122,Sparekassen Kronjylland,,,,,www.sparkron.dk,Skt. Pauls,
6123,Sparekassen Kronjylland,,,,,www.sparkron.dk,Horsens,
6124,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hovedsædet,
6125,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hovedsædet,
6126,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hadsten,
6127,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hovedsædet,
6128,Sparekassen Kronjylland,,,,,www.sparkron.dk,Brædstrup,
6129,Sparekassen Kronjylland,,,,,www.sparkron.dk,Ry,
6130,Sparekassen Kronjylland,,,,,www.sparkron.dk,Grenå,
6132,Sparekassen Kronjylland,,,,,www.sparkron.dk,Hovedsædet,
6140,Møns Bank,,,,,www.moensbank.dk,,
6150,Sparekassen Sjælland,Sparekassen Sjælland Skælskør,"Algade 18, 4230 Skælskør",Skælskør,+4559576040,alm.spks.dk,Hovedsædet,Skælskør Bank
6160,FS Bank,,,,,www.fsbank.dk,Hovedkontoret,
6180,Sparekassen Kronjylland,,,,,www.sparkron.dk,Århus City,
6181,Sparekassen Kronjylland,,,,,www.sparkron.dk,Århus Erhverv,
6182,Sparekassen Kronjylland,,,,,www.sparkron.dk,Skt. Pauls,
6183,Sparekassen Kronjylland,,,,,www.sparkron.dk,,
6184,Sparekassen Kronjylland,,,,,www.sparkron.dk,Finans,
6185,Sparekassen Kronjylland,,,,,www.sparkron.dk,,
6186,Sparekassen Kronjylland,,,,,www.sparkron.dk,Erhverv,
6187,Sparekassen Kronjylland,Sparekassen Kronjylland,"Middelgade 1, 8900 Randers C",Randers C,+4589121212,www.sparkron.dk,Randers City,
6188,Sparekassen Kronjylland,,,,,www.sparkron.dk,Kredit,
6189,Sparekassen Kronjylland,,,,,www.sparkron.dk,Århus Nord,
6190,Sparekassen Kronjylland,,,,,www.sparkron.dk,Silkeborg,
6191,Sparekassen Kronjylland,,,,,www.sparkron.dk,Skanderborg,
6192,Sparekassen Kronjylland,,,,,www.sparkron.dk,Egå,
6193,Sparekassen Kronjylland,,,,,www.sparkron.dk,Horsens,
6194,Sparekassen Kronjylland,,,,,www.sparkron.dk,Frederiksberg,
6220,Vordingborg Bank,,,,,www.lollandsbank.dk,,
6230,Sparekassen Kronjylland,,,,,www.sparkron.dk,Herning,
6231,Sparekassen Kronjylland,,,,,www.sparkron.dk,Private Banking Frederiksberg,
6260,Jyske Bank,,,,,www.jyskebank.dk,,
6261,Jyske Bank,,,,,www.jyskebank.dk,Indland,
6262,Jyske Bank,,,,,www.jyskebank.dk,,
6263,Jyske Bank,,,,,www.jyskebank.dk,Ejendomme,
6264,Jyske Bank,Jyske Bank Nykøbing F.,"Jernbanegade 19, 4800 Nykøbing F",Nykøbing F,+4589891300,www.jyskebank.dk,Servicecenter Nykøbing Falster,
6265,Jyske Bank,"Jyske Bank Holstebro, St. Torv","St. Torv 1, 7500 Holstebro",Holstebro,+4589893600,www.jyskebank.dk,Servicecenter Holstebro,
6267,Jyske Bank,Jyske Bank Silkeborg Alderslyst,"Borgergade 24, 8600 Silkeborg",Silkeborg,+4589898120,www.jyskebank.dk,Servicecenter Silkeborg,
6268,Jyske Bank,,,,,www.jyskebank.dk,Forretningsudvikling,
6300,Handelsbanken,,,,,www.handelsbanken.dk,Rde,Lokalbanken Nordsjælland
6301,Handelsbanken,,,,,www.handelsbanken.dk,Rde,
6302,Handelsbanken,,,,,www.handelsbanken.dk,Rde,
6326,Jyske Bank,,,,,www.jyskebank.dk,Forretningskoncepter,
6327,Jyske Bank,,,,,www.jyskebank.dk,Hr,
6328,Jyske Bank,,,,,www.jyskebank.dk,Økonomi & Risikostyring,
6329,Jyske Bank,,,,,www.jyskebank.dk,Juridisk,
6330,Jyske Bank,,,,,www.jyskebank.dk,Kommunikation Marketing,
6331,Jyske Bank,,,,,www.jyskebank.dk,Koncern,
6332,Jyske Bank,,,,,www.jyskebank.dk,Ejendomme Ex. Indtjen.,
6423,Danske Bank,,,,,www.danskebank.dk,Handelsfinans,
6424,Danske Bank,,,,,www.danskebank.dk,Handelsfinans,
6425,Danske Bank,,,,,www.danskebank.dk,Ekspeditions Service,
6460,BankNordik,,,,,www.banknordik.dk,Hovedkontoret,
6471,Grønlandsbanken A/S,,,,,www.banken.gl,Hovedkontoret,
6482,Brfkredit Bank A/S,,,,,www.brf.dk,,
6483,Handelsbanken,,,,,www.handelsbanken.dk,"Slotsgade 36, 3400 Hillerød",
6484,Handelsbanken,Handelsbanken Herning City,"Østergade 2, 7400 Herning",Herning,+4544562600,www.handelsbanken.dk,"Kongensgade 10A, 3550 Slangerup",
6485,Handelsbanken,,,,,www.handelsbanken.dk,"Hillerødvej 34, 3540 Lynge",
6486,Handelsbanken,,,,,www.handelsbanken.dk,Charlottenlund,
6487,Handelsbanken,,,,,www.handelsbanken.dk,"Frederiksborgvej 25, 3450 Allerød",
6488,Handelsbanken,,,,,www.handelsbanken.dk,"Stjernegade 23, 3000 Helsingør",
6489,Handelsbanken,,,,,www.handelsbanken.dk,"Chrst. Boecksvej 4, 3480 Fredensborg",
6490,Handelsbanken,,,,,www.handelsbanken.dk,"Rundinsvej 4, 3200 Helsinge",
6491,Handelsbanken,,,,,www.handelsbanken.dk,"Nørregade 34, 3300 Frederiksværk",
6492,Handelsbanken,,,,,www.handelsbanken.dk,"Hovedgaden 12-14, 3460 Birkerød",
6493,Handelsbanken,,,,,www.handelsbanken.dk,"Torvet 7, 3600 Frederikssund",
6494,Handelsbanken,Handelsbanken Hammerum,"Hammerum Hovedgade 57, 7400 Herning",Herning,+4544565800,www.handelsbanken.dk,"Farum Hovedgade 37, 3520 Farum",
6495,Handelsbanken,,,,,www.handelsbanken.dk,"Stenløse Center 64, 3660 Stenløse",
6496,Handelsbanken,,,,,www.handelsbanken.dk,"Herlev Bygade 24, 2730 Herlev",
6499,Handelsbanken,,,,,www.handelsbanken.dk,Large Corporates,
6500,Handelsbanken,,,,,www.handelsbanken.dk,"Rådhuspladsen 2, 4200 Slagelse",
6503,BankNordik,,,,,www.banknordik.dk,,
6504,BankNordik,BankNordik Amager,"Amagerbrogade 175, 2300 København S",København S,+4576978000,www.banknordik.dk,"Private Banking, Amagerbrogade 25, 2300 København S",
6505,BankNordik,BankNordik Amager,"Amagerbrogade 175, 2300 København S",København S,+4576978000,www.banknordik.dk,Amager,
6506,BankNordik,BankNordik Amager,"Amagerbrogade 175, 2300 København S",København S,+4576978000,www.banknordik.dk,Amager,
6507,BankNordik,BankNordik Amager,"Amagerbrogade 175, 2300 København S",København S,+4576978000,www.banknordik.dk,Amager,
6508,BankNordik,BankNordik Dragør,"Dragørhjørnet 2, 2791 Dragør",Dragør,+4576978000,www.banknordik.dk,"Dragørhjørnet 2, 2791 Dragør",
6509,BankNordik,BankNordik Amager,"Amagerbrogade 175, 2300 København S",København S,+4576978000,www.banknordik.dk,"Kundeservice centret, Amager Landevej 56, 2770 Kastrup",
6510,BankNordik,BankNordik Kongelundsvej,"Kongelundsvej 267, 2770 Kastrup",Kastrup,+4576978000,www.banknordik.dk,"Kongelundsvej 267, 2770 Kastrup",
6511,BankNordik,BankNordik Østerbro,"Østerbrogade 43, 2100 København Ø",København Ø,+4576978000,www.banknordik.dk,"Østerbrogade 43, 2100 København Ø (Østerbro)",
6512,BankNordik,BankNordik Frederiksberg,"Falkoner Allé 31, 2000 Frederiksberg",Frederiksberg,+4576978000,www.banknordik.dk,"Falkoner Allé 31, 2000 Frederiksberg",
6513,BankNordik,BankNordik Lyngby,"Klampenborgvej 235- 237, 2800 Kgs. Lyngby",Kgs. Lyngby,+4576978000,www.banknordik.dk,"Klampenborgvej 235-237, 2800 Kgs. Lyngby",
6514,BankNordik,BankNordik Frederiksberg,"Falkoner Allé 31, 2000 Frederiksberg",Frederiksberg,+4576978000,www.banknordik.dk,"Falkoner Allé 31, 2000 Frederiksberg",
6515,BankNordik,BankNordik Hvidovre,"Hvidovrevej 275, 2650 Hvidovre",Hvidovre,+4576978000,www.banknordik.dk,"Hvidovrevej 275, 2650 Hvidovre",
6516,BankNordik,BankNordik Aarhus,"Åboulevarden 49, 8000 Aarhus C",Aarhus C,+4576978000,www.banknordik.dk,Århus C,
6520,Lollands Bank,,,,,www.lollandsbank.dk,Nakskov,
6525,Lollands Bank,,,,,www.lollandsbank.dk,"Team Maribo, Vestergade 3, 4930 Maribo",
6532,Unknown,,,,,,,
6540,FS Bank,,,,,www.fsbank.dk,(Closed),
6541,FS Bank,,,,,www.fsbank.dk,(Closed),
6542,FS Bank,,,,,www.fsbank.dk,(Closed),
6543,FS Bank,,,,,www.fsbank.dk,(Closed),
6610,Jyske Bank,,,,,www.jyskebank.dk,Finansnetbanken,
6620,Coop Bank A/S,,,,,www.coopbank.dk,,
6735,Sydbank,,,,,www.sydbank.dk,,
6736,Sydbank,,,,,www.sydbank.dk,,
6737,Sydbank,,,,,www.sydbank.dk,,
6738,Sydbank,,,,,www.sydbank.dk,,
6739,Sydbank,,,,,www.sydbank.dk,,
6743,Sydbank,,,,,www.sydbank.dk,,
6748,Sydbank,,,,,www.sydbank.dk,,
6749,Sydbank,,,,,www.sydbank.dk,,
6771,Lægernes Pensionsbank A/S,,,,,www.lpk.dk,,
6810,Sydbank,,,,,www.sydbank.dk,,
6812,Sydbank,Sydbank Viborg,"Jernbanegade 6, 8800 Viborg",Viborg,+4574378000,www.sydbank.dk,Viborg,
6813,Sydbank,,,,,www.sydbank.dk,,
6814,Sydbank,Sydbank Ballerup,"Sct. Jacobsvej 5, 2750 Ballerup",Ballerup,+4574378480,www.sydbank.dk,Ballerup,
6815,Sydbank,,,,,www.sydbank.dk,Søfinans,
6816,Sydbank,,,,,www.sydbank.dk,Sydleasing,
6817,Sydbank,,,,,www.sydbank.dk,Sydfactoring,
6818,Sydbank,Sydbank Greve,"Greve Strandvej 3- 5, 2670 Greve",Greve,+4574374230,www.sydbank.dk,Greve,
6819,Sydbank,,,,,www.sydbank.dk,,
6820,Sydbank,,,,,www.sydbank.dk,,
6821,Sydbank,,,,,www.sydbank.dk,,
6822,Sydbank,,,,,www.sydbank.dk,,
6823,Sydbank,,,,,www.sydbank.dk,,
6824,Sydbank,,,,,www.sydbank.dk,,
6825,Sydbank,,,,,www.sydbank.dk,,
6826,Sydbank,,,,,www.sydbank.dk,,
6840,Sydbank,,,,,www.sydbank.dk,,
6845,Sydbank,,,,,www.sydbank.dk,,
6847,Sydbank,,,,,www.sydbank.dk,Rådgivningslinjen,
6848,Sydbank,Sydbank Landbrugscenter Østjylland,"Søndergade 18- 20, 8700 Horsens",Horsens,+4574377600,www.sydbank.dk,Landbrugscenter,
6850,Vestfyns Bank A/S,,,,,www.fynskebank.dk,,
6851,Vestfyns Bank A/S,,,,,www.fynskebank.dk,,
6852,Vestfyns Bank A/S,,,,,www.fynskebank.dk,,
6853,Vestfyns Bank A/S,,,,,www.fynskebank.dk,Ebberup,
6854,Vestfyns Bank A/S,,,,,www.fynskebank.dk,Fredericia,
6855,Vestfyns Bank A/S,,,,,www.fynskebank.dk,Børkop,
6856,Vestfyns Bank A/S,,,,,www.fynskebank.dk,Kolding,
6860,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Bogense,
6861,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Brenderup,
6862,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Otterup,
6863,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Søndersø,
6864,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Kerteminde,
6865,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Tarup,
6866,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Skibhus,
6867,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Middelfart,
6868,Nordfyns Bank A/S,,,,,www.nordfynsbank.dk,Stabsfunktionerne,
6880,Totalbanken A/S,,,,,www.totalbanken.dk,,
6958,Danske Bank,Danske Bank Rønne Afdeling,"Store Torv 12, 3700 Rønne",Rønne,+4545124600,www.danskebank.dk,Rønne,
6961,Danske Bank,,,,,www.danskebank.dk,Nexø,
6962,Danske Bank,Danske Bank Rønne Afdeling,"Store Torv 12, 3700 Rønne",Rønne,+4545124600,www.danskebank.dk,Rønne,
7000,FS Bank,,,,,www.fsbank.dk,(Closed),
7001,FS Bank,,,,,www.fsbank.dk,(Closed),
7002,FS Bank,,,,,www.fsbank.dk,(Closed),
7030,Sydbank,,,,,www.sydbank.dk,,
7031,Sydbank,,,,,www.sydbank.dk,,
7032,Sydbank,,,,,www.sydbank.dk,,
7034,Sydbank,,,,,www.sydbank.dk,,
7035,Sydbank,,,,,www.sydbank.dk,Storkunder,
7036,Sydbank,,,,,www.sydbank.dk,,
7037,Sydbank,,,,,www.sydbank.dk,,
7038,Sydbank,,,,,www.sydbank.dk,,
7039,Sydbank,,,,,www.sydbank.dk,,
7040,Sydbank,,,,,www.sydbank.dk,,
7041,Sydbank,,,,,www.sydbank.dk,Kreditområdet,
7043,Sydbank,,,,,www.sydbank.dk,Storkundeområdet,
7045,Sydbank,,,,,www.sydbank.dk,Stabsområdet,
7046,Sydbank,Sydbank Silkeborg,"Søndergade 25, 8600 Silkeborg",Silkeborg,+4574377400,www.sydbank.dk,Silkeborg,
7050,Sydbank,,,,,www.sydbank.dk,Produktion - Kunder,
7051,Sydbank,,,,,www.sydbank.dk,,
7055,Sydbank,,,,,www.sydbank.dk,Udlandsområdet,
7059,Sydbank,,,,,www.sydbank.dk,,
7109,Danske Bank,,,,,www.danskebank.dk,Pantebrevsafdelingen,
7110,Sydbank,,,,,www.sydbank.dk,,
7116,Sydbank,,,,,www.sydbank.dk,,
7117,Sydbank,,,,,www.sydbank.dk,,
7118,Sydbank,,,,,www.sydbank.dk,,
7120,Sydbank,,,,,www.sydbank.dk,,
7121,Sydbank,,,,,www.sydbank.dk,,
7123,Sydbank,,,,,www.sydbank.dk,,
7124,Sydbank,,,,,www.sydbank.dk,,
7125,Sydbank,,,,,www.sydbank.dk,,
7126,Sydbank,,,,,www.sydbank.dk,,
7127,Sydbank,,,,,www.sydbank.dk,,
7128,Sydbank,,,,,www.sydbank.dk,,
7130,Spar Nord,,,,,www.sparnord.dk,Produktion,
7131,Spar Nord,,,,,www.sparnord.dk,Produktion,
7140,Sydbank,,,,,www.sydbank.dk,,
